Name,Description,Image,Token ID,Volume (ml),Vintage,Recorked,Authentication Code,Rating 1,Rating 2,Rating 3,URL
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/144.png,143,1500,1991,No,1687,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/143
Penfolds Grange 1991,Duval was named Red Winemaker of the Year at the International Wine Challenge in London.  'One of the greatest vintages' - The Penfolds Vintage Journal.,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/145.png,144,1500,1991,No,1669,Wine Advocate - 95/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/144
Penfolds Grange 1992,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/146.png,145,750,1992,No,1504,Wine Spectator - 94/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/145
Penfolds Grange 1992,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/147.png,146,750,1992,No,1503,Wine Spectator - 94/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/146
Penfolds Grange 1992,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/148.png,147,750,1992,No,1843,Wine Spectator - 94/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/147
Penfolds Grange 1992,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/149.png,148,750,1992,No,1844,Wine Spectator - 94/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/148
Penfolds Grange 1992,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/150.png,149,1500,1992,No,1690,Wine Spectator - 94/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/149
Penfolds Grange 1993,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/151.png,150,750,1993,No,1502,Wine Spectator - 95/100,Robert Parker - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/150
Penfolds Grange 1993,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/152.png,151,750,1993,No,1501,Wine Spectator - 95/100,Robert Parker - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/151
Penfolds Grange 1993,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/153.png,152,750,1993,No,1893,Wine Spectator - 95/100,Robert Parker - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/152
Penfolds Grange 1993,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/154.png,153,750,1993,No,1895,Wine Spectator - 95/100,Robert Parker - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/153
Penfolds Grange 1993,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/155.png,154,750,1993,No,1894,Wine Spectator - 95/100,Robert Parker - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/154
Penfolds Grange 1993,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/156.png,155,750,1993,No,1847,Wine Spectator - 95/100,Robert Parker - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/155
Penfolds Grange 1993,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/157.png,156,1500,1993,No,1677,Wine Spectator - 95/100,Robert Parker - 91/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/156
Penfolds Grange 1994,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/158.png,157,750,1994,No,2513,Wine Advocate - 94/100,Jancis Robinson - 18/20,Wine Spectator - 96/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/157
Penfolds Grange 1994,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/159.png,158,750,1994,No,2514,Wine Advocate - 94/100,Jancis Robinson - 18/20,Wine Spectator - 96/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/158
Penfolds Grange 1994,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/160.png,159,750,1994,No,2510,Wine Advocate - 94/100,Jancis Robinson - 18/20,Wine Spectator - 96/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/159
Penfolds Grange 1994,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/161.png,160,750,1994,No,2511,Wine Advocate - 94/100,Jancis Robinson - 18/20,Wine Spectator - 96/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/160
Penfolds Grange 1994,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/162.png,161,750,1994,No,2512,Wine Advocate - 94/100,Jancis Robinson - 18/20,Wine Spectator - 96/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/161
Penfolds Grange 1994,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/163.png,162,750,1994,No,2509,Wine Advocate - 94/100,Jancis Robinson - 18/20,Wine Spectator - 96/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/162
Penfolds Grange 1994,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/164.png,163,750,1994,No,1846,Wine Advocate - 94/100,Jancis Robinson - 18/20,Wine Spectator - 96/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/163
Penfolds Grange 1994,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/165.png,164,1500,1994,No,1729,Wine Advocate - 94/100,Jancis Robinson - 18/20,Wine Spectator - 96/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/164
Penfolds Grange 1995,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/166.png,165,750,1995,No,1404,Wine Spectator - 97/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/165
Penfolds Grange 1995,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/167.png,166,750,1995,No,1848,Wine Spectator - 97/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/166
Penfolds Grange 1995,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/168.png,167,1500,1995,No,1657,Wine Spectator - 97/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/167
Penfolds Grange 1995,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/169.png,168,1500,1995,No,1558,Wine Spectator - 97/100,Robert Parker - 92/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/168
Penfolds Grange 1996,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/170.png,169,1500,1996,No,1701,Wine Spectator - 95/100,Jancis Robinson - 18/20,Robert Parker - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/169
Penfolds Grange 1996,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/171.png,170,1500,1996,No,1535,Wine Spectator - 95/100,Jancis Robinson - 18/20,Robert Parker - 93/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/170
Penfolds Grange 1997,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/172.png,171,750,1997,No,1384,Robert Parker - 94/100,Jancis Robinson - 18.5/20,Wine Spectator - 92/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/171
Penfolds Grange 1997,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/173.png,172,750,1997,No,1385,Robert Parker - 94/100,Jancis Robinson - 18.5/20,Wine Spectator - 92/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/172
Penfolds Grange 1997,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/174.png,173,1500,1997,No,1562,Robert Parker - 94/100,Jancis Robinson - 18.5/20,Wine Spectator - 92/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/173
Penfolds Grange 1997,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/175.png,174,1500,1997,No,1689,Robert Parker - 94/100,Jancis Robinson - 18.5/20,Wine Spectator - 92/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/174
Penfolds Grange 1997,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/176.png,175,1500,1997,No,2310,Robert Parker - 94/100,Jancis Robinson - 18.5/20,Wine Spectator - 92/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/175
Penfolds Grange 1997,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/177.png,176,1500,1997,No,1539,Robert Parker - 94/100,Jancis Robinson - 18.5/20,Wine Spectator - 92/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/176
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/178.png,177,750,1998,No,1402,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/177
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/179.png,178,750,1998,No,1400,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/178
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/180.png,179,750,1998,No,1399,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/179
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/181.png,180,750,1998,No,1401,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/180
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/182.png,181,750,1998,No,2435,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/181
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/183.png,182,750,1998,No,2434,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/182
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/184.png,183,750,1998,No,2432,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/183
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/185.png,184,750,1998,No,1403,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/184
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/186.png,185,750,1998,No,1380,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/185
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/187.png,186,750,1998,No,1379,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/186
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/188.png,187,1500,1998,No,2254,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/187
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/189.png,188,1500,1998,No,1538,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/188
Penfolds Grange 1998,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/190.png,189,1500,1998,No,1540,Robert Parker - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 99/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/189
Penfolds Grange 1999,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/191.png,190,750,1999,No,1951,Robert Parker - 94-96/100,Wine Spectator - 94/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/190
Penfolds Grange 1999,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/192.png,191,750,1999,No,1950,Robert Parker - 94-96/100,Wine Spectator - 94/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/191
Penfolds Grange 1999,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/193.png,192,750,1999,No,1952,Robert Parker - 94-96/100,Wine Spectator - 94/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/192
Penfolds Grange 1999,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/194.png,193,1500,1999,No,2307,Robert Parker - 94-96/100,Wine Spectator - 94/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/193
Penfolds Grange 1999,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/195.png,194,1500,1999,No,1676,Robert Parker - 94-96/100,Wine Spectator - 94/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/194
Penfolds Grange 1999,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/196.png,195,1500,1999,No,1698,Robert Parker - 94-96/100,Wine Spectator - 94/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/195
Penfolds Grange 2000,Winemaker of the Year’ from the International Wine Challenge ,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/197.png,196,750,2000,No,1505,Decanter - 96/100,Robert Parker - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/196
Penfolds Grange 2000,Winemaker of the Year’ from the International Wine Challenge ,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/198.png,197,750,2000,No,1506,Decanter - 96/100,Robert Parker - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/197
Penfolds Grange 2000,Winemaker of the Year’ from the International Wine Challenge ,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/199.png,198,1500,2000,No,1686,Decanter - 96/100,Robert Parker - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/198
Penfolds Grange 2001,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/200.png,199,750,2001,No,2422,Robert Parker - 98+/100,Wine Spectator - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/199
Penfolds Grange 2001,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/201.png,200,750,2001,No,2419,Robert Parker - 98+/100,Wine Spectator - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/200
Penfolds Grange 2001,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/202.png,201,750,2001,No,2421,Robert Parker - 98+/100,Wine Spectator - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/201
Penfolds Grange 2001,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/203.png,202,750,2001,No,2420,Robert Parker - 98+/100,Wine Spectator - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/202
Penfolds Grange 2001,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/204.png,203,750,2001,No,2418,Robert Parker - 98+/100,Wine Spectator - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/203
Penfolds Grange 2001,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/205.png,204,750,2001,No,2423,Robert Parker - 98+/100,Wine Spectator - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/204
Penfolds Grange 2001,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/206.png,205,1500,2001,No,1678,Robert Parker - 98+/100,Wine Spectator - 93/100,,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/205
Penfolds Grange 2002,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/207.png,206,750,2002,No,1383,Wine Advocate - 98+/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/206
Penfolds Grange 2002,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/208.png,207,750,2002,No,1317,Wine Advocate - 98+/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/207
Penfolds Grange 2002,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/209.png,208,1500,2002,No,2311,Wine Advocate - 98+/100,Jancis Robinson - 18.5/20,Wine Spectator - 95/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/208
Penfolds Grange 2003,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/210.png,209,1500,2003,No,1703,Wine Spectator - 94/100,Jancis Robinson - 18/20,Wine Advocate - 92/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/209
Penfolds Grange 2004,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/211.png,210,750,2004,No,2417,Wine Advocate - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 98/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/210
Penfolds Grange 2004,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/212.png,211,750,2004,No,2412,Wine Advocate - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 98/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/211
Penfolds Grange 2004,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/213.png,212,750,2004,No,2413,Wine Advocate - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 98/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/212
Penfolds Grange 2004,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/214.png,213,750,2004,No,2415,Wine Advocate - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 98/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/213
Penfolds Grange 2004,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/215.png,214,750,2004,No,2414,Wine Advocate - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 98/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/214
Penfolds Grange 2004,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/216.png,215,750,2004,No,2416,Wine Advocate - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 98/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/215
Penfolds Grange 2004,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/217.png,216,1500,2004,No,1586,Wine Advocate - 99/100,Jancis Robinson - 19.5/20,Wine Spectator - 98/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/216
Penfolds Grange 2005,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/218.png,217,750,2005,No,1388,Wine Advocate - 97/100,Jancis Robinson - 19/20,Wine Spectator - 97/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/217
Penfolds Grange 2005,,https://ipfs.fanfire.ai/ipfs/QmV7WGPHwSYYHcM6pUocKmVTi3BZBZVi61tkAoF8iGNS5e/Penfolds/images/219.png,218,750,2005,No,1386,Wine Advocate - 97/100,Jancis Robinson - 19/20,Wine Spectator - 97/100,https://opensea.io/assets/matic/0x0d246974176dc089d131040166c8Ef617CcAd578/218
